ChEBI_ID,Synonyms
CHEBI:134109,udp-3-o-[3-hydroxymyristoyl] n-acetylglucosamine deacetylase inhibitor
CHEBI:134109,lpxc deacetylase inhibitors
CHEBI:134109,lpxc inhibitors
CHEBI:134109,ec 3.5.1.108 inhibitor
CHEBI:134109,deacetylase lpxc inhibitors
CHEBI:134109,udp-3-o-((r)-3-hydroxymyristoyl)-n-acetylglucosamine deacetylase inhibitor
CHEBI:134109,udp-3-o-((r)-3-hydroxymyristoyl)-n-acetylglucosamine deacetylase inhibitors
CHEBI:134109,udp-(3-o-(r-3-hydroxymyristoyl))-n-acetylglucosamine deacetylase inhibitor
CHEBI:134109,udp-3-o-acyl-glcnac deacetylase inhibitor
CHEBI:134109,ec 3.5.1.108 (udp-3-o-acyl-n-acetylglucosamine deacetylase) inhibitors
CHEBI:134109,lpxc enzyme inhibitors
CHEBI:134109,udp-(3-o-acyl)-n-acetylglucosamine deacetylase inhibitors
CHEBI:24268,glucooligosaccharides
CHEBI:33763,trionates
CHEBI:33763,aldotrionates
CHEBI:33742,tungsten molecular entities
CHEBI:33742,tungsten compounds
CHEBI:26580,rifamycin
CHEBI:78366,hexokinase type iv inhibitor
CHEBI:78366,hexokinase d inhibitors
CHEBI:78366,hexokinase type iii inhibitor
CHEBI:78366,ec 2.7.1.1 inhibitors
CHEBI:78366,ec 2.7.1.1 (hexokinase) inhibitors
CHEBI:78366,hexokinase type ii inhibitors
CHEBI:78366,hexokinase type iv inhibitors
CHEBI:78366,atp-dependent hexokinase inhibitors
CHEBI:78366,hexokinase (phosphorylating) inhibitor
CHEBI:78366,atp:d-hexose 6-phosphotransferase inhibitors
CHEBI:78366,glucose atp phosphotransferase inhibitors
CHEBI:78366,hexokinase type iv glucokinase inhibitors
CHEBI:78366,hexokinase type iii inhibitors
CHEBI:78366,ec 2.7.1.1 inhibitor
CHEBI:78366,glucose atp phosphotransferase inhibitor
CHEBI:78366,hexokinase (phosphorylating) inhibitors
CHEBI:78366,hexokinase d inhibitor
CHEBI:78366,hexokinase inhibitor
CHEBI:78366,hexokinase type i inhibitors
CHEBI:78366,atp:d-hexose 6-phosphotransferase inhibitor
CHEBI:78366,hexokinase inhibitors
CHEBI:78366,hexokinase type ii inhibitor
CHEBI:78366,hexokinase type iv glucokinase inhibitor
CHEBI:78366,hexokinase type i inhibitor
CHEBI:78366,atp-dependent hexokinase inhibitor
CHEBI:36044,antiviral drugs
CHEBI:36044,anti-virus drug
CHEBI:36044,anti-viral drug
CHEBI:26816,carbohydrate phosphates
CHEBI:33296,alkali metal molecular entities
CHEBI:35341,a steroid
CHEBI:33443,halogen oxoanions
CHEBI:36914,inorganic ions
CHEBI:35247,d-serine
CHEBI:51061,hormone receptor modulators
CHEBI:35438,nickel coordination entities
CHEBI:35438,nickel coordination compounds
CHEBI:137081,corm-3
CHEBI:137081,tricarbonylchloro(glycinato)ruthenium
CHEBI:137081,carbon monoxide releasing molecule 3
CHEBI:16002,l-gularic acid
CHEBI:16002,glucaric acid
CHEBI:16002,d-glucosaccharic acid
CHEBI:16002,d-saccharic acid
CHEBI:16002,saccharic acid
CHEBI:16002,d-(+)-saccharic acid
CHEBI:27780,detergents
CHEBI:58549,kanamycin b
CHEBI:51356,penicillin anions
CHEBI:51356,penicillin anion
CHEBI:51356,a penicillin
CHEBI:76712,c-o lyase (ec 4.2.*) inhibitor
CHEBI:76712,ec 4.2.* inhibitors
CHEBI:76712,c-o lyase inhibitor
CHEBI:76712,ec 4.2.* (c-o lyase) inhibitors
CHEBI:76712,c-o lyase (ec 4.2.*) inhibitors
CHEBI:76712,c-o lyase inhibitors
CHEBI:76712,ec 4.2.* inhibitor
CHEBI:16134,amoniaco
CHEBI:16134,spirit of hartshorn
CHEBI:16134,[nh3]
CHEBI:16134,ammoniak
CHEBI:16134,r-717
CHEBI:16134,ammoniac
CHEBI:16134,nh3
CHEBI:33801,d-saccharate(1-)
CHEBI:33801,d-saccharate
CHEBI:33246,inorganic groups
CHEBI:60004,mischung
CHEBI:70727,topoisomerase inhibitors
CHEBI:47779,aminoglycosides
CHEBI:33916,aldopentoses
CHEBI:3020,alkyldimethylbenzylammonium chloride
CHEBI:3020,alkylbenzyldimethylammonium chloride
CHEBI:3020,adbac
CHEBI:3020,alkyl dimethylbenzyl ammonium chloride
CHEBI:3020,cloruro de benzalconio
CHEBI:3020,alkyldimethyl(phenylmethyl)quaternary ammonium chlorides
CHEBI:3020,chlorure de benzalkonium
CHEBI:3020,benzalkonium chlorides
CHEBI:3020,benzalkonii chloridum
CHEBI:45557,-ch(ch3)-ch2-ch3
CHEBI:45557,ch3-ch2-ch(ch3)-
CHEBI:45557,s-butyl
CHEBI:45557,but-2-yl
CHEBI:45557,isoleucine side-chain
CHEBI:26004,phenylpropanoids
CHEBI:35358,sulfonamides
CHEBI:78017,food propellants
CHEBI:25351,(+-)-mva
CHEBI:25351,"(+-)-3,5-dihydroxy-3-methylvaleric acid"
CHEBI:25351,dl-mevalonic acid
CHEBI:25351,racemic mevalonic acid
CHEBI:25351,(3rs)-mevalonic acid
CHEBI:25351,"(+-)-2,4-dideoxy-3-c-methylpentonic acid"
CHEBI:25351,rac-mevalonic acid
CHEBI:25351,rs-mevalonic acid
CHEBI:25351,(rs)-mevalonic acid
CHEBI:25351,(+-)-mevalonic acid
CHEBI:25351,rac-mva
CHEBI:46398,utp
CHEBI:46398,uridine 5'-triphosphate
CHEBI:35106,nitrogen hydrides
CHEBI:17630,o-3-amino-3-deoxy-alpha-d-glucopyranosyl-(1->6)-o-(6-amino-6-deoxy-alpha-d-glucopyranosyl-(1->4))-2-deoxy-d-streptamine
CHEBI:17630,"4,6-diamino-2-hydroxy-1,3-cyclohexane 3,6'diamino-3,6'-dideoxydi-alpha-d-glucoside"
CHEBI:17630,"4,6-diamino-2-hydroxy-1,3-cyclohexylene 3,6'-diamino-3,6'-dideoxydi-d-glucopyranoside"
CHEBI:72544,flavonoid
CHEBI:50996,tertiary amino compounds
CHEBI:35297,polyacenes
CHEBI:35297,azen
CHEBI:35297,acen
CHEBI:48819,cyanide group
CHEBI:48819,nc-
CHEBI:48819,-c#n
CHEBI:48819,carbonitrile group
CHEBI:48819,-cn
CHEBI:16516,2'-deoxyribonucleoside triphosphates
CHEBI:33775,lanthanoid compounds
CHEBI:33775,lanthanoid molecular entities
CHEBI:32114,ohb
CHEBI:32114,2-hydroxybenzamide
CHEBI:32114,salicylamidum
CHEBI:32114,salicylic acid amide
CHEBI:32114,salicilamida
CHEBI:32114,2-carbamoylphenol
CHEBI:32114,2-carboxamidophenol
CHEBI:32114,o-hydroxybenzamide
CHEBI:23447,cyclic nucleotides
CHEBI:35868,hydroxy acid
CHEBI:35868,hydroxy monocarboxylic acids
CHEBI:38700,organic sodium salts
CHEBI:22256,adenosine phosphates
CHEBI:36565,cadmium coordination compounds
CHEBI:36565,cadmium coordination entities
CHEBI:30797,l-malic acid
CHEBI:30797,(s)-(-)-hydroxysuccinic acid
CHEBI:30797,l-apple acid
CHEBI:30797,malate
CHEBI:30797,malic acid
CHEBI:30797,(-)-l-malic acid
CHEBI:30797,l-2-hydroxybutanedioic acid
CHEBI:30797,s-2-hydroxybutanedioic acid
CHEBI:26836,sulphuric acid
CHEBI:26836,h2so4
CHEBI:26836,acidum sulfuricum
CHEBI:26836,[s(oh)2o2]
CHEBI:26836,[so2(oh)2]
CHEBI:26836,schwefelsaeureloesungen
CHEBI:26836,acido sulfurico
CHEBI:26836,acide sulfurique
CHEBI:5417,2-amino-2-deoxy-glucose
CHEBI:5417,glukosamin
CHEBI:5417,glcn
CHEBI:5417,glucosamin
CHEBI:64558,2-ammonio-4-(methylsulfanyl)butanoate
CHEBI:64558,methionine
CHEBI:61448,isopropyl thiogalactoside
CHEBI:61448,isopropyl beta-d-1-thiogalactopyranoside
CHEBI:61448,isopropyl-beta-d-thiogalactopyranoside
CHEBI:61448,isopropyl beta-d-thiogalactoside
CHEBI:61448,iptg
CHEBI:61448,isopropyl-beta-d-thiogalactoside
CHEBI:17836,"4-aminobenzoic acid, ion(1-)"
CHEBI:17836,p-aminobenzoate
CHEBI:25362,homoatomic molecules
CHEBI:25362,homoatomic molecule
CHEBI:30768,ch3-ch2-cooh
CHEBI:30768,propoic acid
CHEBI:30768,acide propanoique
CHEBI:30768,propioic acid
CHEBI:30768,propionsaeure
CHEBI:30768,pseudoacetic acid
CHEBI:30768,acide propionique
CHEBI:30768,metacetonic acid
CHEBI:30768,pa
CHEBI:30768,propanoic acid
CHEBI:30768,carboxyethane
CHEBI:30768,ethylformic acid
CHEBI:30768,methylacetic acid
CHEBI:30768,ethanecarboxylic acid
CHEBI:60798,excitatory amino acid antagonists
CHEBI:60798,eaa receptor antagonist
CHEBI:60798,eaa receptor antagonists
CHEBI:60798,excitatory amino acid receptor antagonist
CHEBI:60798,excitatory amino acid receptor antagonists
CHEBI:35571,mancude organic heterocyclic parents
CHEBI:35571,mancude-ring organic heterocyclic parents
CHEBI:48377,imidic acids
CHEBI:48377,imino acids
CHEBI:24591,hexuronide
CHEBI:24591,hexuronides
CHEBI:24591,hexuronates
CHEBI:50416,3-o-phosphono-d-glucose
CHEBI:14336,alpha-glycerophosphoric acid
CHEBI:14336,"1,2,3-propanetriol, 1-(dihydrogen phosphate)"
CHEBI:14336,1-glycerophosphoric acid
CHEBI:14336,pg
CHEBI:14336,rac-glycerol 1-phosphate
CHEBI:14336,dl-glyceryl 1-phosphate
CHEBI:14336,dl-glycerol 3-phosphate
CHEBI:14336,glycerol alpha-phosphate
CHEBI:14336,1-phosphoglycerol
CHEBI:14336,"2,3-hydroxy-1-propyl dihydrogen phosphate"
CHEBI:14336,1-glycerophosphate
CHEBI:14336,3-glycerophosphate
CHEBI:14336,"d,l-alpha-glycerol-phosphate"
CHEBI:14336,alpha-phosphoglycerol
CHEBI:14336,dl-glycerol 1-phosphate
CHEBI:14336,"2,3-dihydroxypropyl dihydrogen phosphate"
CHEBI:63726,neuroprotective agents
CHEBI:63726,neuroprotectant
CHEBI:63726,neuroprotectants
CHEBI:61689,amino cyclitols
CHEBI:61689,aminocyclitols
CHEBI:61689,aminocyclitol
CHEBI:50505,sweetener
CHEBI:50505,sweeteners
CHEBI:62944,sialic acid anions
CHEBI:42820,guanidin
CHEBI:42820,aminomethanamidine
CHEBI:42820,iminourea
CHEBI:42820,h2n-c(=nh)-nh2
CHEBI:42820,gu
CHEBI:58805,"cyclic di-3',5'-guanylate"
CHEBI:58805,"cyclic di-3',5'-guanylate dianion"
CHEBI:58805,"3',3'-c-di-gmp"
CHEBI:50248,hematologic agents
CHEBI:33304,chalcogen compounds
CHEBI:33304,chalcogen molecular entities
CHEBI:59792,thioacetals
CHEBI:38462,acetylcholine hydrolase inhibitors
CHEBI:38462,acetylthiocholinesterase inhibitors
CHEBI:38462,acetylcholine acetylhydrolase inhibitor
CHEBI:38462,ec 3.1.1.7 inhibitors
CHEBI:38462,acetyl.beta-methylcholinesterase inhibitors
CHEBI:38462,true cholinesterase inhibitor
CHEBI:38462,acetylcholinesterase inhibitor
CHEBI:38462,ec 3.1.1.7 (acetylcholinesterase) inhibitors
CHEBI:38462,choline esterase i inhibitor
CHEBI:38462,acchole inhibitor
CHEBI:38462,acetylcholinesterase (ec 3.1.1.7) inhibitor
CHEBI:38462,acetylcholine esterase inhibitor
CHEBI:38462,acetylcholinesterase (ec 3.1.1.7) inhibitors
CHEBI:38462,acetylcholine acetylhydrolase inhibitors
CHEBI:38462,acchole inhibitors
CHEBI:38462,acetyl.beta-methylcholinesterase inhibitor
CHEBI:38462,acetylthiocholinesterase inhibitor
CHEBI:38462,true cholinesterase inhibitors
CHEBI:38462,achei
CHEBI:38462,cholinesterase inhibitor
CHEBI:38462,acetylcholine hydrolase inhibitor
CHEBI:38462,acetylcholinesterase inhibitors
CHEBI:38462,choline esterase i inhibitors
CHEBI:38462,cholinesterase inhibitors
CHEBI:38462,ec 3.1.1.7 inhibitor
CHEBI:84055,pentose phosphates
CHEBI:37240,"adenosine 3',5'-bisphosphates"
CHEBI:51569,n-acyl-amino-acids
CHEBI:51569,n-acylamino acid
CHEBI:51569,n-acylamino acids
CHEBI:51569,acylamino acids
CHEBI:51569,n-acyl amino acid
CHEBI:51569,n-acyl amino acids
CHEBI:51569,acyl-amino-acids
CHEBI:51569,acyl-amino-acid
CHEBI:51569,n-acyl-amino-acid
CHEBI:19260,2'-deoxyribonucleotides
CHEBI:33541,hs2o3(-)
CHEBI:28757,arabino-hexulose
CHEBI:28757,fruktose
CHEBI:28757,fru
CHEBI:28757,fruchtzucker
CHEBI:26386,purine nucleobases
CHEBI:26386,a purine nucleobase
CHEBI:26386,purine bases
CHEBI:21619,n-acetylneuraminate
CHEBI:23354,coenzymes
CHEBI:27933,beta-lactam antibiotics
CHEBI:36342,subatomic particles
CHEBI:35191,triterpenos
CHEBI:35191,triterpenes
CHEBI:35191,triterpen
CHEBI:35191,triterpeno
CHEBI:76759,ec 3.* inhibitor
CHEBI:76759,ec 3.*.*.* inhibitors
CHEBI:76759,ec 3.*.*.* inhibitor
CHEBI:76759,hydrolase inhibitors
CHEBI:76759,ec 3.* inhibitors
CHEBI:76759,hydrolase (ec 3.*) inhibitors
CHEBI:76759,ec 3.* (hydrolase) inhibitors
CHEBI:76759,hydrolase (ec 3.*) inhibitor
CHEBI:76759,hydrolase inhibitor
CHEBI:33462,hydrogenphosphonate
CHEBI:33462,[pho2(oh)](-)
CHEBI:35523,broncholytic agent
CHEBI:35523,bronchodilator agents
CHEBI:35523,bronchodilator
CHEBI:28847,d-fuc
CHEBI:47019,dihydroxytetrahydrofurans
CHEBI:17061,"(2r)-2,5-diamino-5-oxopentanoic acid"
CHEBI:17061,d-glutamin
CHEBI:17061,d-glutaminsaeure-5-amid
CHEBI:17061,"(r)-2,5-diamino-5-oxopentanoic acid"
CHEBI:17061,dgn
CHEBI:17061,d-2-aminoglutaramic acid
CHEBI:17061,(2r)-2-amino-4-carbamoylbutanoic acid
CHEBI:76964,penicillium metabolites
CHEBI:29793,[ho2](+)
CHEBI:29793,hoo(+)
CHEBI:29793,ho2(+)
CHEBI:35804,h2cit(-)
CHEBI:35804,h2cit
CHEBI:2956,azlocillinum
CHEBI:2956,azlocilina
CHEBI:2956,azlocilline
CHEBI:2956,"(2s,5r,6r)-3,3-dimethyl-7-oxo-6-{[(2r)-2-{[(2-oxoimidazolidin-1-yl)carbonyl]amino}-2-phenylacetyl]amino}-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
CHEBI:58633,l-homoserine lactone
CHEBI:35972,dihydroxy monocarboxylic acids
CHEBI:35479,alkali metal salts
CHEBI:65053,ec 4.1.1.19 (arginine decarboxylase) inhibitors
CHEBI:65053,l-arginine carboxy-lyase inhibitor
CHEBI:65053,l-arginine carboxy-lyase (agmatine-forming) inhibitors
CHEBI:65053,l-arginine carboxy-lyase inhibitors
CHEBI:65053,arginine decarboxylase inhibitor
CHEBI:65053,l-arginine carboxy-lyase (agmatine-forming) inhibitor
CHEBI:65053,arginine decarboxylase (ec 4.1.1.19) inhibitors
CHEBI:65053,adc inhibitor
CHEBI:65053,arginine decarboxylase (ec 4.1.1.19) inhibitor
CHEBI:65053,spea inhibitors
CHEBI:65053,spea inhibitor
CHEBI:65053,adc inhibitors
CHEBI:65053,ec 4.1.1.19 inhibitors
CHEBI:65053,ec 4.1.1.19 inhibitor
CHEBI:65053,arginine decarboxylase inhibitors
CHEBI:26397,purine ribonucleoside monophosphates
CHEBI:36084,dihydroxybenzoates
CHEBI:16988,d-rib
CHEBI:77941,amidohydrolase inhibitors
CHEBI:77941,n-acetylaminohydrolase inhibitor
CHEBI:77941,ec 3.5.1.4 inhibitor
CHEBI:77941,amidase inhibitors
CHEBI:77941,amidase (ec 3.5.1.4) inhibitor
CHEBI:77941,fatty acylamidase inhibitors
CHEBI:77941,ec 3.5.1.4 (amidase) inhibitors
CHEBI:77941,n-acetylaminohydrolase inhibitors
CHEBI:77941,fatty acylamidase inhibitor
CHEBI:77941,acylamide amidohydrolase inhibitors
CHEBI:77941,acylamidase inhibitor
CHEBI:77941,acylamide amidohydrolase inhibitor
CHEBI:77941,amidohydrolase inhibitor
CHEBI:77941,amidase (ec 3.5.1.4) inhibitors
CHEBI:77941,deaminase inhibitors
CHEBI:77941,acylamidase inhibitors
CHEBI:77941,deaminase inhibitor
CHEBI:77941,ec 3.5.1.4 inhibitors
CHEBI:77941,amidase inhibitor
CHEBI:28262,dimethylsulfoxid
CHEBI:28262,dmso
CHEBI:28262,s(o)me2
CHEBI:28262,dimetil sulfoxido
CHEBI:28262,sulfinylbis(methane)
CHEBI:28262,(ch3)2so
CHEBI:28262,dimethyli sulfoxidum
CHEBI:28262,methylsulfinylmethane
CHEBI:28262,dimethyl sulphoxide
CHEBI:28262,dimethylsulfoxyde
CHEBI:28262,dimethyl sulfur oxide
CHEBI:28965,dicarboxylate
CHEBI:28965,dicarboxylic acid dianions
CHEBI:28965,dicarboxylates
CHEBI:28965,a dicarboxylate
CHEBI:21337,l-idonic acids
CHEBI:22928,bromine molecular entities
CHEBI:22928,bromine compounds
CHEBI:24970,ketohexose bisphosphates
CHEBI:33745,copper group molecular entities
CHEBI:25555,nitrogen
CHEBI:25555,7n
CHEBI:25555,n
CHEBI:25555,azote
CHEBI:25555,stickstoff
CHEBI:25555,nitrogeno
CHEBI:3424,3-hydroxy-4-(trimethylammonio)butanoic acid
CHEBI:3424,carnitine
CHEBI:75092,"2',4',3,5,7-pentahydroxyflavone"
CHEBI:75092,"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxy-4h-1-benzopyran-4-one"
CHEBI:75092,"2',4',5,7-tetrahydroxyflavonol"
CHEBI:75092,c.i.natural yellow 8
CHEBI:75092,"2',4',5,7-tetrahydroxyflavan-3-ol"
CHEBI:75092,"2',3,4',5,7-pentahydroxyflavone"
CHEBI:75092,"3,5,7,2',4'-pentahydroxyflavone"
CHEBI:63041,mangandichlorid
CHEBI:63041,manganese(ii) chloride (1:2)
CHEBI:63041,dichlorure de manganese
CHEBI:63041,manganous chloride
CHEBI:63041,manganous dichloride
CHEBI:63041,manganese(ii) dichloride
CHEBI:63041,manganese bichloride
CHEBI:33535,hydrides of sulfur
CHEBI:33535,sulfur hydrides
CHEBI:33535,sulphur hydrides
CHEBI:50337,tryptophan side-chain
CHEBI:28163,iron(iii) hydroxamates
CHEBI:28163,fe(iii)hydroxamic acid
CHEBI:28163,fe(iii) hydroxamate
CHEBI:28163,fe(iii) hydroxamates
CHEBI:28163,fe(iii)hydroxamate
CHEBI:23509,cysteine derivatives
CHEBI:41808,ch3-[ch2]8-ch3
CHEBI:41808,n-decane
CHEBI:41808,dekan
CHEBI:41808,n-dekan
CHEBI:16296,dtr
CHEBI:16296,(r)-tryptophan
CHEBI:16296,(2r)-2-amino-3-(1h-indol-3-yl)propanoic acid
CHEBI:74345,"allantoin, enol-form"
CHEBI:74345,2-oxo-4-hydroxy-5-ureidoimidazoline
CHEBI:36615,triterpenoides
CHEBI:36615,triterpenoids
CHEBI:77523,maillard reaction products
CHEBI:77523,maillard products
CHEBI:77523,maillard product
CHEBI:30927,d-threarate
CHEBI:30927,"(2s,3s)-2,3-dihydroxysuccinate"
CHEBI:30927,(-)-tartrate
CHEBI:30927,"(2s,3s)-tartrate"
CHEBI:30927,"(s,s)-tartrate"
CHEBI:24982,ketotrioses
CHEBI:22727,benzopyrans
CHEBI:23966,oestran
CHEBI:23966,oestrane
CHEBI:50745,progestogens
CHEBI:50745,gestagen
CHEBI:50745,gestagens
CHEBI:50745,progestagens
CHEBI:50745,progestagen
CHEBI:63161,glycosyl compounds
CHEBI:57930,ndp(3-)
CHEBI:57930,ndp trianion
CHEBI:57930,a ribonucleoside 5'-diphosphate
CHEBI:57930,ribonucleoside diphosphate(3-)
CHEBI:57930,ribonucleoside diphosphate trianion
CHEBI:57930,nucleoside diphosphate trianion
CHEBI:28358,2-hydroxypropanoic acid
CHEBI:28358,milchsaeure
CHEBI:28358,alpha-hydroxypropanoic acid
CHEBI:28358,lactic acid
CHEBI:28358,alpha-hydroxypropionic acid
CHEBI:28358,2-hydroxypropionic acid
CHEBI:28358,(+-)-2-hydroxypropanoic acid
CHEBI:28358,e270
CHEBI:77881,"alpha,beta-diaminopropionate ammonia-lyase inhibitor"
CHEBI:77881,"2,3-diaminopropanoate ammonia-lyase (adding h2o; pyruvate-forming) inhibitors"
CHEBI:77881,"2,3-diaminopropionate ammonia-lyase inhibitor"
CHEBI:77881,diaminopropionate ammonia-lyase (ec 4.3.1.15) inhibitor
CHEBI:77881,diaminopropionatase inhibitor
CHEBI:77881,diaminopropionate ammonia-lyase (ec 4.3.1.15) inhibitors
CHEBI:77881,ec 4.3.1.15 inhibitors
CHEBI:77881,"2,3-diaminopropanoate ammonia-lyase inhibitor"
CHEBI:77881,"2,3-diaminopropanoate ammonia-lyase (adding water; pyruvate-forming) inhibitor"
CHEBI:77881,"2,3-diaminopropanoate ammonia-lyase inhibitors"
CHEBI:77881,"2,3-diaminopropionate ammonia-lyase inhibitors"
CHEBI:77881,"2,3-diaminopropanoate ammonia-lyase (adding h2o; pyruvate-forming) inhibitor"
CHEBI:77881,ec 4.3.1.15 (diaminopropionate ammonia-lyase) inhibitors
CHEBI:77881,diaminopropionate ammonia-lyase inhibitors
CHEBI:77881,"alpha,beta-diaminopropionate ammonia-lyase inhibitors"
CHEBI:77881,"2,3-diaminopropanoate ammonia-lyase (adding water; pyruvate-forming) inhibitors"
CHEBI:77881,diaminopropionate ammonia-lyase inhibitor
CHEBI:77881,ec 4.3.1.15 inhibitor
CHEBI:77881,diaminopropionatase inhibitors
CHEBI:50699,oligosacaridos
CHEBI:50699,oligosacarido
CHEBI:50699,o-glycosylglycoside
CHEBI:50699,o-glycosylglycosides
CHEBI:29922,-s(o)2(oh)
CHEBI:32816,alpha-oxopropionsaeure
CHEBI:32816,acide pyruvique
CHEBI:32816,2-oxopropionsaeure
CHEBI:32816,2-oxopropanoic acid
CHEBI:32816,alpha-ketopropionic acid
CHEBI:32816,brenztraubensaeure
CHEBI:32816,acetylformic acid
CHEBI:32816,2-ketopropionic acid
CHEBI:32816,bts
CHEBI:32816,2-oxopropansaeure
CHEBI:32816,pyroracemic acid
CHEBI:32816,ch3cocooh
CHEBI:25696,organic anions
CHEBI:79389,monovalent inorganic anions
CHEBI:76744,oxidoreductase acting on ch or ch2 inhibitor
CHEBI:76744,oxidoreductase acting on ch or ch2 (ec 1.17.*) inhibitor
CHEBI:76744,ec 1.17.* inhibitor
CHEBI:76744,ec 1.17.* (oxidoreductase acting on ch or ch2) inhibitors
CHEBI:76744,oxidoreductase acting on ch or ch2 (ec 1.17.*) inhibitors
CHEBI:76744,oxidoreductase acting on ch or ch2 inhibitors
CHEBI:76744,ec 1.17.* inhibitors
CHEBI:33709,aminosaeure
CHEBI:33709,amino acids
CHEBI:33709,aminokarbonsaeure
CHEBI:33709,aminocarbonsaeure
CHEBI:63332,ec 3.1.3.1 (alkaline phosphatase) inhibitors
CHEBI:63332,alkaline phosphatase inhibitor
CHEBI:63332,orthophosphoric-monoester phosphohydrolase (alkaline optimum) inhibitor
CHEBI:63332,alkaline phosphatase (ec 3.1.3.1) inhibitor
CHEBI:63332,glycerophosphatase inhibitors
CHEBI:63332,phosphate-monoester phosphohydrolase (alkaline optimum) inhibitors
CHEBI:63332,ec 3.1.3.1 inhibitors
CHEBI:63332,alkaline phosphohydrolase inhibitor
CHEBI:63332,alkaline phenyl phosphatase inhibitor
CHEBI:63332,alkaline phosphomonoesterase inhibitor
CHEBI:63332,alkaline phosphohydrolase inhibitors
CHEBI:63332,phosphomonoesterase inhibitor
CHEBI:63332,phosphate-monoester phosphohydrolase (alkaline optimum) inhibitor
CHEBI:63332,alkaline phenyl phosphatase inhibitors
CHEBI:63332,ec 3.1.3.1 inhibitor
CHEBI:63332,alkaline phosphatase (ec 3.1.3.1) inhibitors
CHEBI:63332,alkaline phosphomonoesterase inhibitors
CHEBI:63332,glycerophosphatase inhibitor
CHEBI:63332,phosphomonoesterase inhibitors
CHEBI:63332,orthophosphoric-monoester phosphohydrolase (alkaline optimum) inhibitors
CHEBI:63332,alkaline phosphatase inhibitors
CHEBI:17359,so3(2-)
CHEBI:17359,sulphite
CHEBI:17359,sulfite ion
CHEBI:17359,[so3](2-)
CHEBI:17359,so3
CHEBI:33452,groupe benzylique
CHEBI:33452,benzylic groups
CHEBI:23765,quinolones
CHEBI:61115,ec 3.5.1.98 inhibitor
CHEBI:61115,histone deacetylase (ec 3.5.1.98) inhibitors
CHEBI:61115,hdacis
CHEBI:61115,ec 3.5.1.98 inhibitors
CHEBI:61115,histone deacetylase (ec 3.5.1.98) inhibitor
CHEBI:61115,hdi
CHEBI:61115,histone deacetylase inhibitor
CHEBI:61115,hdac inhibitor
CHEBI:61115,hdis
CHEBI:61115,histone amidohydrolase inhibitors
CHEBI:61115,hdaci
CHEBI:61115,histone deacetylase inhibitors
CHEBI:61115,ec 3.5.1.98 (histone deacetylase) inhibitors
CHEBI:61115,histone amidohydrolase inhibitor
CHEBI:61115,hdac inhibitors
CHEBI:27369,compuestos zwitterionicos
CHEBI:27369,compose zwitterionique
CHEBI:27369,zwitteriones
CHEBI:27369,zwitterionic compounds
CHEBI:36344,hadrons
CHEBI:33520,oxoanions of tellurium
CHEBI:33520,tellurium oxoanions
CHEBI:6104,kanamicin
CHEBI:37038,purine ribonucleoside 5'-diphosphates
CHEBI:76788,ec 3.4.14.* (dipeptidyl- and tripeptidyl-peptidases) inhibitors
CHEBI:76788,ec 3.4.14.*(dipeptidyl-peptidases and tripeptidyl-peptidases) inhibitor
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidase (ec 3.4.14.*) inhibitors
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidases (ec 3.4.14.*) inhibitor
CHEBI:76788,ec 3.4.14.* inhibitors
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidases (ec 3.4.14.*) inhibitors
CHEBI:76788,ec 3.4.14.*(dipeptidyl-peptidases and tripeptidyl-peptidases) inhibitors
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidase inhibitors
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidases inhibitors
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidase inhibitor
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidases inhibitor
CHEBI:76788,dipeptidyl-peptidases and tripeptidyl-peptidases (ec 3.4.14.*) inhibitors
CHEBI:76788,dipeptidyl-peptidases and tripeptidyl-peptidases (ec 3.4.14.*) inhibitor
CHEBI:76788,ec 3.4.14.* inhibitor
CHEBI:76788,dipeptidyl- and tripeptidyl-peptidase (ec 3.4.14.*) inhibitor
CHEBI:36976,nucleotides
CHEBI:60240,a divalent metal cation
CHEBI:33568,"2-(methylamino)-1-(3,4-dihydroxyphenyl)ethanol"
CHEBI:33568,racemic adrenaline
CHEBI:33568,racepinefrinum
CHEBI:33568,(+-)-adrenaline
CHEBI:33568,rac-adrenaline
CHEBI:33568,(+-)-epinephrine
CHEBI:33568,epinephrine racemic
CHEBI:33568,racepinefrine
CHEBI:33568,racepinefrina
CHEBI:33568,dl-adrenaline
CHEBI:17981,o3-acetyl-l-serine
CHEBI:17981,"l-serine, acetate (ester)"
CHEBI:63409,pentose derivatives
CHEBI:18152,myricetol
CHEBI:18152,"3,5,7,3',4',5'-hexahydroxyflavone"
CHEBI:18152,cannabiscetin
CHEBI:18152,"3,3',4',5,5',7-hexahydroxyflavone"
CHEBI:33694,biopolymere
CHEBI:33694,biomacromolecules
CHEBI:33694,biopolymers
CHEBI:23677,diazoles
CHEBI:60584,bicozamicina
